128.14.209.178 - - [01/Aug/2019:00:00:20 +0800] "GET /secure/ContactAdministrators!default.jspa HTTP/1.1" 404 3387
113.143.180.190 - - [01/Aug/2019:11:17:43 +0800] "GET / HTTP/1.1" 302 -
113.143.180.190 - - [01/Aug/2019:11:18:12 +0800] "GET /bysj/toTop HTTP/1.1" 200 12803
113.143.180.190 - - [01/Aug/2019:11:18:12 +0800] "GET /bysj/js/js_z.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:11:18:12 +0800] "GET /bysj/js/jquery-1.8.3.min.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:11:18:12 +0800] "GET /bysj/css/flexslider.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:11:18:12 +0800] "GET /bysj/css/reset.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:11:18:12 +0800] "GET /bysj/css/thems.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:11:18:12 +0800] "GET /bysj/css/responsive.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:11:18:12 +0800] "GET /bysj/js/jquery.flexslider.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:11:18:12 +0800] "GET /bysj/images/logo4.png HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:11:18:12 +0800] "GET /bysj/images/nav1.jpg HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:11:18:12 +0800] "GET /bysj/images/nav4.jpg HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:11:18:12 +0800] "GET /bysj/images/nav_ico.png HTTP/1.1" 404 3387
113.143.180.190 - - [01/Aug/2019:11:18:12 +0800] "GET /bysj/images/nav2.jpg HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:11:18:12 +0800] "GET /bysj/images/nav3.jpg HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:11:18:12 +0800] "GET /bysj/images/icon2.png HTTP/1.1" 404 3387
113.143.180.190 - - [01/Aug/2019:11:18:12 +0800] "GET /bysj/images/icon3.png HTTP/1.1" 404 3387
113.143.180.190 - - [01/Aug/2019:11:18:12 +0800] "GET /bysj/images/icon4.png HTTP/1.1" 404 3387
113.143.180.190 - - [01/Aug/2019:11:18:12 +0800] "GET /bysj/images/icon5.png HTTP/1.1" 404 3387
113.143.180.190 - - [01/Aug/2019:11:32:11 +0800] "GET / HTTP/1.1" 302 -
113.143.180.190 - - [01/Aug/2019:11:32:11 +0800] "GET / HTTP/1.1" 302 -
184.105.247.194 - - [01/Aug/2019:11:37:04 +0800] "GET / HTTP/1.1" 302 -
113.139.190.218 - - [01/Aug/2019:11:39:48 +0800] "GET / HTTP/1.1" 302 -
113.139.190.218 - - [01/Aug/2019:11:39:49 +0800] "GET / HTTP/1.1" 302 -
113.139.190.218 - - [01/Aug/2019:11:39:49 +0800] "GET / HTTP/1.1" 302 -
113.143.180.190 - - [01/Aug/2019:12:01:46 +0800] "GET / HTTP/1.1" 302 -
113.143.180.190 - - [01/Aug/2019:12:01:47 +0800] "GET / HTTP/1.1" 302 -
52.39.66.245 - - [01/Aug/2019:12:21:28 +0800] "OPTIONS / HTTP/1.1" 302 -
47.101.202.13 - - [01/Aug/2019:12:33:06 +0800] "GET / HTTP/1.1" 302 -
47.101.202.13 - - [01/Aug/2019:12:33:06 +0800] "GET / HTTP/1.1" 302 -
46.139.97.62 - - [01/Aug/2019:12:42:04 +0800] "GET / HTTP/1.0" 302 -
46.139.97.62 - - [01/Aug/2019:12:42:08 +0800] "GET / HTTP/1.0" 302 -
46.139.97.62 - - [01/Aug/2019:12:42:12 +0800] "GET / HTTP/1.0" 302 -
113.143.180.190 - - [01/Aug/2019:13:01:28 +0800] "GET /bysj/toTop HTTP/1.1" 302 -
113.143.180.190 - - [01/Aug/2019:13:01:29 +0800] "GET /bysj/toTop HTTP/1.1" 200 12803
113.143.180.190 - - [01/Aug/2019:13:01:29 +0800] "GET /bysj/js/jquery-1.8.3.min.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:01:29 +0800] "GET /bysj/js/js_z.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:01:29 +0800] "GET /bysj/css/responsive.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:01:29 +0800] "GET /bysj/css/flexslider.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:01:29 +0800] "GET /bysj/css/reset.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:01:29 +0800] "GET /bysj/css/thems.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:01:29 +0800] "GET /bysj/js/jquery.flexslider.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:01:29 +0800] "GET /bysj/images/logo4.png HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:01:29 +0800] "GET /bysj/images/nav1.jpg HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:01:29 +0800] "GET /bysj/images/nav3.jpg HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:01:29 +0800] "GET /bysj/images/nav_ico.png HTTP/1.1" 404 3387
113.143.180.190 - - [01/Aug/2019:13:01:29 +0800] "GET /bysj/images/icon2.png HTTP/1.1" 404 3387
113.143.180.190 - - [01/Aug/2019:13:01:30 +0800] "GET /bysj/images/icon3.png HTTP/1.1" 404 3387
113.143.180.190 - - [01/Aug/2019:13:01:30 +0800] "GET /bysj/images/nav2.jpg HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:01:30 +0800] "GET /bysj/images/nav4.jpg HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:01:30 +0800] "GET /bysj/images/icon5.png HTTP/1.1" 404 3387
113.143.180.190 - - [01/Aug/2019:13:01:30 +0800] "GET /bysj/images/icon4.png HTTP/1.1" 404 3387
218.211.168.178 - - [01/Aug/2019:13:02:21 +0800] "-" 400 -
113.143.180.190 - - [01/Aug/2019:13:22:54 +0800] "GET /bysj/toTop HTTP/1.1" 200 12803
113.143.180.190 - - [01/Aug/2019:13:22:54 +0800] "GET /bysj/js/jquery-1.8.3.min.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:22:54 +0800] "GET /bysj/js/js_z.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:22:54 +0800] "GET /bysj/css/flexslider.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:22:54 +0800] "GET /bysj/css/reset.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:22:54 +0800] "GET /bysj/css/thems.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:22:54 +0800] "GET /bysj/images/logo4.png HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:22:54 +0800] "GET /bysj/images/nav1.jpg HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:22:55 +0800] "GET /bysj/js/jquery.flexslider.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:22:55 +0800] "GET /bysj/css/responsive.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:22:55 +0800] "GET /bysj/images/nav2.jpg HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:22:55 +0800] "GET /bysj/images/nav3.jpg HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:22:55 +0800] "GET /bysj/images/icon2.png HTTP/1.1" 404 3387
113.143.180.190 - - [01/Aug/2019:13:22:55 +0800] "GET /bysj/images/icon3.png HTTP/1.1" 404 3387
113.143.180.190 - - [01/Aug/2019:13:22:55 +0800] "GET /bysj/images/icon5.png HTTP/1.1" 404 3387
113.143.180.190 - - [01/Aug/2019:13:22:55 +0800] "GET /bysj/images/nav_ico.png HTTP/1.1" 404 3387
113.143.180.190 - - [01/Aug/2019:13:22:55 +0800] "GET /bysj/images/nav4.jpg HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:22:55 +0800] "GET /bysj/images/icon4.png HTTP/1.1" 404 3387
113.143.180.190 - - [01/Aug/2019:13:22:55 +0800] "GET /favicon.ico HTTP/1.1" 200 4286
113.143.180.190 - - [01/Aug/2019:13:22:56 +0800] "GET /bysj/toLogin HTTP/1.1" 200 2141
113.143.180.190 - - [01/Aug/2019:13:22:57 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icon.css HTTP/1.1" 200 2508
113.143.180.190 - - [01/Aug/2019:13:22:57 +0800] "GET /bysj/js/login.js HTTP/1.1" 200 777
113.143.180.190 - - [01/Aug/2019:13:22:57 +0800] "GET /bysj/js/jquery-easyui-1.5.2/locale/easyui-lang-zh_CN.js HTTP/1.1" 200 2501
113.143.180.190 - - [01/Aug/2019:13:22:57 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/easyui.css HTTP/1.1" 200 66964
113.143.180.190 - - [01/Aug/2019:13:22:58 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.min.js HTTP/1.1" 200 95957
113.143.180.190 - - [01/Aug/2019:13:23:01 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.easyui.min.js HTTP/1.1" 200 424333
113.143.180.190 - - [01/Aug/2019:13:23:01 +0800] "GET /bysj/images/logo4.png HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:23:01 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icons/man.png HTTP/1.1" 200 244
113.143.180.190 - - [01/Aug/2019:13:23:01 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/passwordbox_open.png HTTP/1.1" 200 165
113.143.180.190 - - [01/Aug/2019:13:23:05 +0800] "POST /bysj/login HTTP/1.1" 200 3514
113.143.180.190 - - [01/Aug/2019:13:23:05 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.min.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:23:05 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icon.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:23:05 +0800] "GET /bysj/css/Main.css HTTP/1.1" 200 583
113.143.180.190 - - [01/Aug/2019:13:23:05 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/easyui.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:23:05 +0800] "GET /bysj/js/title.js HTTP/1.1" 200 1998
113.143.180.190 - - [01/Aug/2019:13:23:05 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.easyui.min.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:23:05 +0800] "GET /bysj/js/jquery-easyui-1.5.2/locale/easyui-lang-zh_CN.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:23:05 +0800] "GET /bysj/images/logo4.png HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:23:05 +0800] "GET /bysj/images/nav1.jpg HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:23:05 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/panel_tools.png HTTP/1.1" 200 852
113.143.180.190 - - [01/Aug/2019:13:23:05 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/layout_arrows.png HTTP/1.1" 200 319
113.143.180.190 - - [01/Aug/2019:13:23:05 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/tabs_icons.png HTTP/1.1" 200 150
113.143.180.190 - - [01/Aug/2019:13:23:05 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/accordion_arrows.png HTTP/1.1" 200 184
113.143.180.190 - - [01/Aug/2019:13:23:05 +0800] "POST /bysj/queryTreeByUser HTTP/1.1" 200 1039
113.143.180.190 - - [01/Aug/2019:13:23:05 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/blank.gif HTTP/1.1" 200 43
113.143.180.190 - - [01/Aug/2019:13:23:05 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/tree_icons.png HTTP/1.1" 200 3115
113.143.180.190 - - [01/Aug/2019:13:32:36 +0800] "GET /bysj/userInfo HTTP/1.1" 200 1400
113.143.180.190 - - [01/Aug/2019:13:32:36 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icon.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:36 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/easyui.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:36 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.min.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:36 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.easyui.min.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:36 +0800] "GET /bysj/js/jquery-easyui-1.5.2/locale/easyui-lang-zh_CN.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:41 +0800] "POST /bysj/login HTTP/1.1" 200 3514
113.143.180.190 - - [01/Aug/2019:13:32:41 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/easyui.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:41 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.min.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:41 +0800] "GET /bysj/js/jquery-easyui-1.5.2/locale/easyui-lang-zh_CN.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:41 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icon.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:41 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.easyui.min.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:41 +0800] "GET /bysj/images/logo4.png HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:41 +0800] "GET /bysj/css/Main.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:41 +0800] "GET /bysj/js/title.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:42 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/panel_tools.png HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:42 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/blank.gif HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:42 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/tabs_icons.png HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:42 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/layout_arrows.png HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:42 +0800] "GET /bysj/images/nav1.jpg HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:42 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/accordion_arrows.png HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:42 +0800] "POST /bysj/queryTreeByUser HTTP/1.1" 200 1039
113.143.180.190 - - [01/Aug/2019:13:32:42 +0800] "GET /favicon.ico HTTP/1.1" 200 4286
113.143.180.190 - - [01/Aug/2019:13:32:42 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/tree_icons.png HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:43 +0800] "GET /bysj/exitLogin HTTP/1.1" 200 2141
113.143.180.190 - - [01/Aug/2019:13:32:43 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icon.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:43 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.min.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:43 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/easyui.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:43 +0800] "GET /bysj/js/jquery-easyui-1.5.2/locale/easyui-lang-zh_CN.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:43 +0800] "GET /bysj/js/login.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:43 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.easyui.min.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:43 +0800] "GET /bysj/images/logo4.png HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:43 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/passwordbox_open.png HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:43 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icons/man.png HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:45 +0800] "POST /bysj/login HTTP/1.1" 200 3514
113.143.180.190 - - [01/Aug/2019:13:32:45 +0800] "GET /bysj/js/title.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:45 +0800] "GET /bysj/js/jquery-easyui-1.5.2/locale/easyui-lang-zh_CN.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:45 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.easyui.min.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:45 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/easyui.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:45 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.min.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:45 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icon.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:45 +0800] "GET /bysj/css/Main.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:45 +0800] "GET /bysj/images/logo4.png HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:45 +0800] "GET /bysj/images/nav1.jpg HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:45 +0800] "POST /bysj/queryTreeByUser HTTP/1.1" 200 1039
113.143.180.190 - - [01/Aug/2019:13:32:47 +0800] "GET /bysj/userInfo HTTP/1.1" 200 1427
113.143.180.190 - - [01/Aug/2019:13:32:47 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/tabs_icons.png HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:47 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/easyui.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:47 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icon.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:47 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.easyui.min.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:47 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.min.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:47 +0800] "GET /bysj/js/jquery-easyui-1.5.2/locale/easyui-lang-zh_CN.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:50 +0800] "GET /bysj/toRole HTTP/1.1" 200 4145
113.143.180.190 - - [01/Aug/2019:13:32:50 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.easyui.min.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:50 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.min.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:50 +0800] "GET /bysj/js/teacher/role.js HTTP/1.1" 200 6528
113.143.180.190 - - [01/Aug/2019:13:32:50 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/easyui.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:50 +0800] "GET /bysj/js/jquery-easyui-1.5.2/locale/easyui-lang-zh_CN.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:50 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icon.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:50 +0800] "GET /bysj/js/teacher/roleAdd.js HTTP/1.1" 200 1267
113.143.180.190 - - [01/Aug/2019:13:32:50 +0800] "GET /bysj/js/teacher/roleEdit.js HTTP/1.1" 200 1426
113.143.180.190 - - [01/Aug/2019:13:32:50 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/layout_arrows.png HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:50 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/panel_tools.png HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:32:50 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icons/edit_add.png HTTP/1.1" 200 1088
113.143.180.190 - - [01/Aug/2019:13:32:50 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icons/search.png HTTP/1.1" 200 813
113.143.180.190 - - [01/Aug/2019:13:32:50 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icons/pencil.png HTTP/1.1" 200 713
113.143.180.190 - - [01/Aug/2019:13:32:50 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/pagination_icons.png HTTP/1.1" 200 628
113.143.180.190 - - [01/Aug/2019:13:32:50 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icons/edit_remove.png HTTP/1.1" 200 625
113.143.180.190 - - [01/Aug/2019:13:32:50 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/loading.gif HTTP/1.1" 200 1737
113.143.180.190 - - [01/Aug/2019:13:32:50 +0800] "POST /bysj/Admin/queryRole HTTP/1.1" 200 485
113.143.180.190 - - [01/Aug/2019:13:41:26 +0800] "GET /bysj/exitLogin HTTP/1.1" 200 2141
113.143.180.190 - - [01/Aug/2019:13:41:26 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icon.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:41:26 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/easyui.css HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:41:26 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.min.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:41:26 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.easyui.min.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:41:27 +0800] "GET /bysj/js/jquery-easyui-1.5.2/locale/easyui-lang-zh_CN.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:41:27 +0800] "GET /bysj/js/login.js HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:41:27 +0800] "GET /bysj/images/logo4.png HTTP/1.1" 304 -
113.143.180.190 - - [01/Aug/2019:13:41:27 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icons/man.png HTTP/1.1" 304 -
