177.188.123.2 - - [09/Feb/2019:01:48:20 +0800] "GET / HTTP/1.1" 200 11418
124.114.239.31 - - [09/Feb/2019:12:01:46 +0800] "POST /ssmdm/Student/queryAllDoc HTTP/1.1" 200 837
124.114.239.31 - - [09/Feb/2019:12:01:53 +0800] "GET /ssmdm/Student/download?location=/doc/10/2015/1001/1510064101/151006410199.docx HTTP/1.1" 200 92873
124.114.239.31 - - [09/Feb/2019:12:01:57 +0800] "GET /ssmdm/js/pdfjs/generic/web/viewer.html?file=/doc/10/2015/1001/1510064101/151006410199.pdf HTTP/1.1" 200 19600
124.114.239.31 - - [09/Feb/2019:12:01:57 +0800] "GET /ssmdm/js/pdfjs/generic/web/compatibility.js HTTP/1.1" 200 17788
124.114.239.31 - - [09/Feb/2019:12:01:57 +0800] "GET /ssmdm/js/pdfjs/generic/web/viewer.css HTTP/1.1" 200 46022
124.114.239.31 - - [09/Feb/2019:12:01:57 +0800] "GET /ssmdm/js/pdfjs/generic/web/l10n.js HTTP/1.1" 200 29253
124.114.239.31 - - [09/Feb/2019:12:01:57 +0800] "GET /ssmdm/js/pdfjs/generic/web/debugger.js HTTP/1.1" 200 19583
124.114.239.31 - - [09/Feb/2019:12:02:00 +0800] "GET /ssmdm/js/pdfjs/generic/web/viewer.js HTTP/1.1" 200 249596
124.114.239.31 - - [09/Feb/2019:12:02:01 +0800] "GET /ssmdm/js/pdfjs/generic/build/pdf.js HTTP/1.1" 200 261214
124.114.239.31 - - [09/Feb/2019:12:02:01 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/texture.png HTTP/1.1" 200 2418
124.114.239.31 - - [09/Feb/2019:12:02:01 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/toolbarButton-menuArrows.png HTTP/1.1" 200 108
124.114.239.31 - - [09/Feb/2019:12:02:01 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/toolbarButton-viewThumbnail.png HTTP/1.1" 200 185
124.114.239.31 - - [09/Feb/2019:12:02:01 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/toolbarButton-viewOutline.png HTTP/1.1" 200 178
124.114.239.31 - - [09/Feb/2019:12:02:01 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/toolbarButton-viewAttachments.png HTTP/1.1" 200 384
124.114.239.31 - - [09/Feb/2019:12:02:01 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/toolbarButton-sidebarToggle.png HTTP/1.1" 200 225
124.114.239.31 - - [09/Feb/2019:12:02:01 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/toolbarButton-print.png HTTP/1.1" 200 257
124.114.239.31 - - [09/Feb/2019:12:02:01 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/toolbarButton-pageDown.png HTTP/1.1" 200 238
124.114.239.31 - - [09/Feb/2019:12:02:01 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/toolbarButton-download.png HTTP/1.1" 200 259
124.114.239.31 - - [09/Feb/2019:12:02:01 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/toolbarButton-bookmark.png HTTP/1.1" 200 174
124.114.239.31 - - [09/Feb/2019:12:02:01 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/toolbarButton-secondaryToolbarToggle.png HTTP/1.1" 200 243
124.114.239.31 - - [09/Feb/2019:12:02:01 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/toolbarButton-presentationMode.png HTTP/1.1" 200 321
124.114.239.31 - - [09/Feb/2019:12:02:01 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/toolbarButton-openFile.png HTTP/1.1" 200 295
124.114.239.31 - - [09/Feb/2019:12:02:01 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/toolbarButton-zoomOut.png HTTP/1.1" 200 88
124.114.239.31 - - [09/Feb/2019:12:02:01 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/toolbarButton-search.png HTTP/1.1" 200 309
124.114.239.31 - - [09/Feb/2019:12:02:01 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/toolbarButton-pageUp.png HTTP/1.1" 200 246
124.114.239.31 - - [09/Feb/2019:12:02:01 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/toolbarButton-zoomIn.png HTTP/1.1" 200 136
124.114.239.31 - - [09/Feb/2019:12:02:02 +0800] "GET /ssmdm/js/pdfjs/generic/web/locale/locale.properties HTTP/1.1" 200 4314
124.114.239.31 - - [09/Feb/2019:12:02:02 +0800] "GET /ssmdm/js/pdfjs/generic/web/locale/zh-CN/viewer.properties HTTP/1.1" 200 6259
124.114.239.31 - - [09/Feb/2019:12:02:11 +0800] "GET /ssmdm/js/pdfjs/generic/build/pdf.worker.js HTTP/1.1" 200 1251607
124.114.239.31 - - [09/Feb/2019:12:02:11 +0800] "GET /doc/10/2015/1001/1510064101/151006410199.pdf HTTP/1.1" 200 70595
124.114.239.31 - - [09/Feb/2019:12:02:11 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/shadow.png HTTP/1.1" 200 290
124.114.239.31 - - [09/Feb/2019:12:02:11 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/loading-icon.gif HTTP/1.1" 200 2545
124.114.239.31 - - [09/Feb/2019:12:02:11 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/loading-small.png HTTP/1.1" 200 7402
124.114.239.31 - - [09/Feb/2019:12:02:27 +0800] "GET /ssmdm/images/nav4.jpg HTTP/1.1" 500 24576
124.114.239.31 - - [09/Feb/2019:12:02:32 +0800] "POST /ssmdm/Student/queryAllDoc HTTP/1.1" 200 837
124.114.239.31 - - [09/Feb/2019:12:02:34 +0800] "GET /ssmdm/exitLogin HTTP/1.1" 200 2272
124.114.239.31 - - [09/Feb/2019:12:02:47 +0800] "GET /ssmdm/images/nav3.jpg HTTP/1.1" 200 510569
124.114.239.31 - - [09/Feb/2019:12:02:50 +0800] "GET /ssmdm/images/nav1.jpg HTTP/1.1" 200 510569
124.114.239.31 - - [09/Feb/2019:12:02:50 +0800] "GET /ssmdm/images/nav2.jpg HTTP/1.1" 200 493564
124.114.239.31 - - [09/Feb/2019:12:02:51 +0800] "GET /ssmdm/images/nav4.jpg HTTP/1.1" 200 493564
95.213.177.125 - - [09/Feb/2019:12:37:46 +0800] "CONNECT check.proxyradar.com:80 HTTP/1.1" 400 -
124.114.239.31 - - [09/Feb/2019:12:57:40 +0800] "GET /ssmdm/toLogin HTTP/1.1" 200 2272
124.114.239.31 - - [09/Feb/2019:12:57:46 +0800] "POST /ssmdm/login HTTP/1.1" 200 3608
124.114.239.31 - - [09/Feb/2019:12:57:49 +0800] "GET /ssmdm/toRead HTTP/1.1" 200 844
124.114.239.31 - - [09/Feb/2019:12:57:49 +0800] "POST /ssmdm/Student/queryAllDoc HTTP/1.1" 200 837
124.114.239.31 - - [09/Feb/2019:12:58:00 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/secondaryToolbarButton-firstPage.png HTTP/1.1" 200 179
124.114.239.31 - - [09/Feb/2019:12:58:00 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/secondaryToolbarButton-rotateCw.png HTTP/1.1" 200 359
124.114.239.31 - - [09/Feb/2019:12:58:00 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/secondaryToolbarButton-lastPage.png HTTP/1.1" 200 175
124.114.239.31 - - [09/Feb/2019:12:58:00 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/secondaryToolbarButton-rotateCcw.png HTTP/1.1" 200 360
124.114.239.31 - - [09/Feb/2019:12:58:00 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/secondaryToolbarButton-handTool.png HTTP/1.1" 200 301
124.114.239.31 - - [09/Feb/2019:12:58:00 +0800] "GET /ssmdm/js/pdfjs/generic/web/images/secondaryToolbarButton-documentProperties.png HTTP/1.1" 200 403
124.114.239.31 - - [09/Feb/2019:12:58:29 +0800] "GET /ssmdm/stuUpload HTTP/1.1" 200 2831
124.114.239.31 - - [09/Feb/2019:12:58:29 +0800] "GET /ssmdm/js/student/fileUpload.js HTTP/1.1" 200 1142
124.114.239.31 - - [09/Feb/2019:12:58:59 +0800] "GET /ssmdm/toAdvice HTTP/1.1" 200 840
124.114.239.31 - - [09/Feb/2019:12:58:59 +0800] "GET /ssmdm/js/student/queryAdvice.js HTTP/1.1" 200 3206
124.114.239.31 - - [09/Feb/2019:12:58:59 +0800] "POST /ssmdm/Student/queryAdvice HTTP/1.1" 200 32
124.114.239.31 - - [09/Feb/2019:12:59:31 +0800] "GET /ssmdm/toRead HTTP/1.1" 200 844
124.114.239.31 - - [09/Feb/2019:12:59:32 +0800] "POST /ssmdm/Student/queryAllDoc HTTP/1.1" 200 837
95.47.172.88 - - [09/Feb/2019:13:14:49 +0800] "GET / HTTP/1.1" 200 11418
124.114.239.31 - - [09/Feb/2019:13:19:54 +0800] "GET /ssmdm/toRead HTTP/1.1" 200 844
124.114.239.31 - - [09/Feb/2019:13:19:55 +0800] "POST /ssmdm/Student/queryAllDoc HTTP/1.1" 200 837
124.114.239.31 - - [09/Feb/2019:13:20:03 +0800] "POST /ssmdm/login HTTP/1.1" 200 3608
124.114.239.31 - - [09/Feb/2019:13:20:03 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/icon.css HTTP/1.1" 200 2508
124.114.239.31 - - [09/Feb/2019:13:20:03 +0800] "GET /ssmdm/css/Main.css HTTP/1.1" 200 581
124.114.239.31 - - [09/Feb/2019:13:20:03 +0800] "GET /ssmdm/js/title.js HTTP/1.1" 200 747
124.114.239.31 - - [09/Feb/2019:13:20:03 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/locale/easyui-lang-zh_CN.js HTTP/1.1" 200 2501
124.114.239.31 - - [09/Feb/2019:13:20:03 +0800] "GET /ssmdm/images/logo2.png HTTP/1.1" 200 33740
124.114.239.31 - - [09/Feb/2019:13:20:04 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/default/easyui.css HTTP/1.1" 200 66948
124.114.239.31 - - [09/Feb/2019:13:20:05 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/jquery.min.js HTTP/1.1" 200 95957
124.114.239.31 - - [09/Feb/2019:13:20:07 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/jquery.easyui.min.js HTTP/1.1" 200 424333
124.114.239.31 - - [09/Feb/2019:13:20:07 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/default/images/tabs_icons.png HTTP/1.1" 200 150
124.114.239.31 - - [09/Feb/2019:13:20:07 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/default/images/accordion_arrows.png HTTP/1.1" 200 184
124.114.239.31 - - [09/Feb/2019:13:20:07 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/default/images/panel_tools.png HTTP/1.1" 200 852
124.114.239.31 - - [09/Feb/2019:13:20:07 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/default/images/blank.gif HTTP/1.1" 200 43
124.114.239.31 - - [09/Feb/2019:13:20:13 +0800] "GET /ssmdm/toRead HTTP/1.1" 200 844
124.114.239.31 - - [09/Feb/2019:13:20:14 +0800] "GET /ssmdm/js/student/queryAllDoc.js HTTP/1.1" 200 4692
124.114.239.31 - - [09/Feb/2019:13:20:14 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/icon.css HTTP/1.1" 200 2508
124.114.239.31 - - [09/Feb/2019:13:20:14 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/default/easyui.css HTTP/1.1" 200 66948
124.114.239.31 - - [09/Feb/2019:13:20:14 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/default/images/pagination_icons.png HTTP/1.1" 200 628
124.114.239.31 - - [09/Feb/2019:13:20:14 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/default/images/loading.gif HTTP/1.1" 200 1737
124.114.239.31 - - [09/Feb/2019:13:20:14 +0800] "POST /ssmdm/Student/queryAllDoc HTTP/1.1" 200 837
124.114.239.31 - - [09/Feb/2019:13:20:14 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/icons/man.png HTTP/1.1" 200 244
124.114.239.31 - - [09/Feb/2019:13:20:50 +0800] "POST /ssmdm/login HTTP/1.1" 200 3608
124.114.239.31 - - [09/Feb/2019:13:20:50 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/icon.css HTTP/1.1" 200 2508
124.114.239.31 - - [09/Feb/2019:13:20:50 +0800] "GET /ssmdm/css/Main.css HTTP/1.1" 200 581
124.114.239.31 - - [09/Feb/2019:13:20:50 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/locale/easyui-lang-zh_CN.js HTTP/1.1" 200 2501
124.114.239.31 - - [09/Feb/2019:13:20:50 +0800] "GET /ssmdm/js/title.js HTTP/1.1" 200 747
124.114.239.31 - - [09/Feb/2019:13:20:50 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/default/easyui.css HTTP/1.1" 200 66948
124.114.239.31 - - [09/Feb/2019:13:20:50 +0800] "GET /ssmdm/images/logo2.png HTTP/1.1" 200 33740
124.114.239.31 - - [09/Feb/2019:13:20:52 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/jquery.min.js HTTP/1.1" 200 95957
124.114.239.31 - - [09/Feb/2019:13:20:54 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/jquery.easyui.min.js HTTP/1.1" 200 424333
124.114.239.31 - - [09/Feb/2019:13:20:54 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/default/images/tabs_icons.png HTTP/1.1" 200 150
124.114.239.31 - - [09/Feb/2019:13:20:54 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/default/images/panel_tools.png HTTP/1.1" 200 852
124.114.239.31 - - [09/Feb/2019:13:20:54 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/default/images/blank.gif HTTP/1.1" 200 43
124.114.239.31 - - [09/Feb/2019:13:20:54 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/default/images/accordion_arrows.png HTTP/1.1" 200 184
124.114.239.31 - - [09/Feb/2019:13:21:09 +0800] "GET /ssmdm/toRead HTTP/1.1" 200 844
124.114.239.31 - - [09/Feb/2019:13:21:10 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/icon.css HTTP/1.1" 200 2508
124.114.239.31 - - [09/Feb/2019:13:21:10 +0800] "GET /ssmdm/js/student/queryAllDoc.js HTTP/1.1" 200 4692
124.114.239.31 - - [09/Feb/2019:13:21:10 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/default/easyui.css HTTP/1.1" 200 66948
124.114.239.31 - - [09/Feb/2019:13:21:11 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/default/images/pagination_icons.png HTTP/1.1" 200 628
124.114.239.31 - - [09/Feb/2019:13:21:11 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/default/images/loading.gif HTTP/1.1" 200 1737
124.114.239.31 - - [09/Feb/2019:13:21:11 +0800] "POST /ssmdm/Student/queryAllDoc HTTP/1.1" 200 837
124.114.239.31 - - [09/Feb/2019:13:21:11 +0800] "GET /ssmdm/js/jquery-easyui-1.5.2/themes/icons/man.png HTTP/1.1" 200 244
124.114.239.31 - - [09/Feb/2019:13:21:55 +0800] "GET /ssmdm/Student/download?location=/doc/10/2015/1001/1510064101/151006410199.docx HTTP/1.1" 200 92873
124.114.239.31 - - [09/Feb/2019:13:23:19 +0800] "GET /ssmdm/Student/download?location=/doc/10/2015/1001/1510064101/151006410199.docx HTTP/1.1" 500 70992
124.114.239.31 - - [09/Feb/2019:13:23:44 +0800] "GET /ssmdm/Student/download?location=/doc/10/2015/1001/1510064101/151006410199.docx HTTP/1.1" 200 92873
134.255.63.102 - - [09/Feb/2019:13:38:46 +0800] "GET / HTTP/1.0" 200 11398
171.13.14.41 - - [09/Feb/2019:14:14:46 +0800] "-" 400 -
68.183.19.170 - - [09/Feb/2019:15:48:33 +0800] "GET / HTTP/1.1" 200 11418
171.13.14.26 - - [09/Feb/2019:16:21:07 +0800] "-" 400 -
74.137.68.208 - - [09/Feb/2019:16:46:59 +0800] "GET / HTTP/1.1" 200 11418
89.151.134.15 - - [09/Feb/2019:17:22:46 +0800] "GET / HTTP/1.1" 200 11418
167.250.15.4 - - [09/Feb/2019:17:38:34 +0800] "GET / HTTP/1.1" 200 11418
171.13.14.56 - - [09/Feb/2019:18:23:11 +0800] "-" 400 -
31.135.116.26 - - [09/Feb/2019:19:08:30 +0800] "GET / HTTP/1.1" 200 11418
108.61.23.139 - - [09/Feb/2019:20:10:54 +0800] "-" 400 -
79.98.75.10 - - [09/Feb/2019:20:30:12 +0800] "GET / HTTP/1.1" 200 11418
171.13.14.40 - - [09/Feb/2019:20:43:16 +0800] "CONNECT 133.130.126.119:43 HTTP/1.1" 400 -
108.61.23.139 - - [09/Feb/2019:20:51:20 +0800] "-" 400 -
80.82.70.187 - - [09/Feb/2019:21:08:24 +0800] "GET /cache/global/img/gs.gif HTTP/1.1" 404 997
78.243.217.29 - - [09/Feb/2019:21:41:42 +0800] "GET / HTTP/1.1" 200 11418
95.213.177.125 - - [09/Feb/2019:22:11:20 +0800] "CONNECT check.proxyradar.com:80 HTTP/1.1" 400 -
108.61.23.139 - - [09/Feb/2019:22:17:46 +0800] "-" 400 -
108.61.23.139 - - [09/Feb/2019:22:41:46 +0800] "-" 400 -
