77.247.110.186 - - [02/Aug/2019:00:12:36 +0800] "GET //recordings/ HTTP/1.1" 404 3387
113.143.181.62 - - [02/Aug/2019:20:39:51 +0800] "OPTIONS /svn/bysj HTTP/1.1" 200 -
113.143.181.62 - - [02/Aug/2019:20:39:51 +0800] "OPTIONS /svn HTTP/1.1" 200 -
113.143.181.62 - - [02/Aug/2019:20:39:51 +0800] "OPTIONS / HTTP/1.1" 302 -
113.143.181.62 - - [02/Aug/2019:20:39:52 +0800] "OPTIONS /svn/bysj HTTP/1.1" 200 -
113.143.181.62 - - [02/Aug/2019:20:39:52 +0800] "GET /svn/bysj/ HTTP/1.1" 404 3387
113.143.181.62 - - [02/Aug/2019:20:39:52 +0800] "GET /svn/bysj HTTP/1.1" 404 3387
113.143.181.62 - - [02/Aug/2019:20:39:53 +0800] "OPTIONS /svn/bysj HTTP/1.1" 200 -
113.143.181.62 - - [02/Aug/2019:20:39:53 +0800] "OPTIONS /svn/bysj HTTP/1.1" 200 -
113.143.181.62 - - [02/Aug/2019:20:39:53 +0800] "OPTIONS /svn/bysj HTTP/1.1" 200 -
113.143.181.62 - - [02/Aug/2019:20:39:54 +0800] "OPTIONS /svn/bysj HTTP/1.1" 200 -
113.143.181.62 - - [02/Aug/2019:20:39:54 +0800] "OPTIONS /svn HTTP/1.1" 200 -
113.143.181.62 - - [02/Aug/2019:20:39:54 +0800] "OPTIONS / HTTP/1.1" 302 -
113.143.181.62 - - [02/Aug/2019:20:39:55 +0800] "OPTIONS /svn/bysj HTTP/1.1" 200 -
113.143.181.62 - - [02/Aug/2019:20:39:55 +0800] "OPTIONS /svn/bysj HTTP/1.1" 200 -
113.143.181.62 - - [02/Aug/2019:20:40:32 +0800] "OPTIONS /svn/%E6%AF%95%E4%B8%9A%E8%AE%BE%E8%AE%A1%E7%9B%B8%E5%85%B3 HTTP/1.1" 200 -
113.143.181.62 - - [02/Aug/2019:20:51:51 +0800] "OPTIONS /svn/bysjml HTTP/1.1" 200 -
113.143.181.62 - - [02/Aug/2019:20:52:47 +0800] "OPTIONS /svn/bysjml/dywh HTTP/1.1" 200 -
113.143.181.62 - - [02/Aug/2019:21:30:13 +0800] "GET /bysj/toTop HTTP/1.1" 302 -
113.143.181.62 - - [02/Aug/2019:21:30:13 +0800] "GET /bysj/toTop HTTP/1.1" 200 12803
113.143.181.62 - - [02/Aug/2019:21:30:13 +0800] "GET /bysj/js/jquery-1.8.3.min.js HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:13 +0800] "GET /bysj/css/flexslider.css HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:13 +0800] "GET /bysj/css/responsive.css HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:13 +0800] "GET /bysj/js/jquery.flexslider.js HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:13 +0800] "GET /bysj/css/thems.css HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:13 +0800] "GET /bysj/js/js_z.js HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:13 +0800] "GET /bysj/images/logo4.png HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:13 +0800] "GET /bysj/css/reset.css HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:13 +0800] "GET /bysj/images/nav1.jpg HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:14 +0800] "GET /bysj/images/icon2.png HTTP/1.1" 404 3387
113.143.181.62 - - [02/Aug/2019:21:30:14 +0800] "GET /bysj/images/nav_ico.png HTTP/1.1" 404 3387
113.143.181.62 - - [02/Aug/2019:21:30:14 +0800] "GET /bysj/images/nav3.jpg HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:14 +0800] "GET /bysj/images/nav2.jpg HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:14 +0800] "GET /bysj/images/icon5.png HTTP/1.1" 404 3387
113.143.181.62 - - [02/Aug/2019:21:30:14 +0800] "GET /bysj/images/nav4.jpg HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:14 +0800] "GET /bysj/images/icon3.png HTTP/1.1" 404 3387
113.143.181.62 - - [02/Aug/2019:21:30:14 +0800] "GET /bysj/images/icon4.png HTTP/1.1" 404 3387
113.143.181.62 - - [02/Aug/2019:21:30:19 +0800] "GET /bysj/toLogin HTTP/1.1" 200 2141
113.143.181.62 - - [02/Aug/2019:21:30:19 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/easyui.css HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:19 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.easyui.min.js HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:19 +0800] "GET /bysj/js/jquery-easyui-1.5.2/locale/easyui-lang-zh_CN.js HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:19 +0800] "GET /bysj/js/login.js HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:19 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.min.js HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:19 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icon.css HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:19 +0800] "GET /bysj/images/logo4.png HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:19 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icons/man.png HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:19 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/passwordbox_open.png HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:22 +0800] "POST /bysj/login HTTP/1.1" 200 3514
113.143.181.62 - - [02/Aug/2019:21:30:22 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/easyui.css HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:22 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icon.css HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:22 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.min.js HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:22 +0800] "GET /bysj/js/jquery-easyui-1.5.2/locale/easyui-lang-zh_CN.js HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:22 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.easyui.min.js HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:22 +0800] "GET /bysj/js/title.js HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:22 +0800] "GET /bysj/images/logo4.png HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:22 +0800] "GET /bysj/css/Main.css HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:22 +0800] "GET /bysj/images/nav1.jpg HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:23 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/blank.gif HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:23 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/tabs_icons.png HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:23 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/layout_arrows.png HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:23 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/accordion_arrows.png HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:23 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/panel_tools.png HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:23 +0800] "POST /bysj/queryTreeByUser HTTP/1.1" 200 1039
113.143.181.62 - - [02/Aug/2019:21:30:23 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/tree_icons.png HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:24 +0800] "GET /bysj/toRole HTTP/1.1" 200 4145
113.143.181.62 - - [02/Aug/2019:21:30:24 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icon.css HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:24 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.min.js HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:24 +0800] "GET /bysj/js/jquery-easyui-1.5.2/locale/easyui-lang-zh_CN.js HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:24 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.easyui.min.js HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:24 +0800] "GET /bysj/js/teacher/role.js HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:24 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/easyui.css HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:24 +0800] "GET /bysj/js/teacher/roleAdd.js HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:24 +0800] "GET /bysj/js/teacher/roleEdit.js HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:24 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/layout_arrows.png HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:24 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/panel_tools.png HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:24 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icons/edit_remove.png HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:24 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icons/edit_add.png HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:24 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/pagination_icons.png HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:24 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icons/pencil.png HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:24 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icons/search.png HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:25 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/images/loading.gif HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:25 +0800] "POST /bysj/Admin/queryRole HTTP/1.1" 200 485
113.143.181.62 - - [02/Aug/2019:21:30:25 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icons/man.png HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:25 +0800] "GET /bysj/toPermission HTTP/1.1" 200 3772
113.143.181.62 - - [02/Aug/2019:21:30:25 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/icon.css HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:25 +0800] "GET /bysj/js/admin/permission.js HTTP/1.1" 200 4003
113.143.181.62 - - [02/Aug/2019:21:30:25 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.min.js HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:25 +0800] "GET /bysj/js/jquery-easyui-1.5.2/themes/default/easyui.css HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:25 +0800] "GET /bysj/js/admin/permissionAdd.js HTTP/1.1" 200 1417
113.143.181.62 - - [02/Aug/2019:21:30:25 +0800] "GET /bysj/js/jquery-easyui-1.5.2/jquery.easyui.min.js HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:25 +0800] "GET /bysj/js/jquery-easyui-1.5.2/locale/easyui-lang-zh_CN.js HTTP/1.1" 304 -
113.143.181.62 - - [02/Aug/2019:21:30:25 +0800] "GET /bysj/js/admin/permissionEdit.js HTTP/1.1" 200 1422
113.143.181.62 - - [02/Aug/2019:21:30:26 +0800] "POST /bysj/Admin/queryPermission HTTP/1.1" 200 1259
120.76.96.186 - - [02/Aug/2019:21:44:08 +0800] "GET / HTTP/1.1" 302 -
120.76.96.186 - - [02/Aug/2019:21:44:08 +0800] "GET / HTTP/1.1" 302 -
120.76.96.186 - - [02/Aug/2019:21:44:08 +0800] "GET / HTTP/1.1" 302 -
120.76.96.186 - - [02/Aug/2019:21:44:08 +0800] "GET / HTTP/1.1" 302 -
120.76.96.186 - - [02/Aug/2019:21:44:09 +0800] "GET / HTTP/1.1" 302 -
120.76.96.186 - - [02/Aug/2019:21:44:09 +0800] "GET / HTTP/1.1" 302 -
120.76.96.186 - - [02/Aug/2019:21:44:09 +0800] "GET / HTTP/1.1" 302 -
120.76.96.186 - - [02/Aug/2019:21:44:09 +0800] "GET / HTTP/1.1" 302 -
120.76.96.186 - - [02/Aug/2019:21:44:10 +0800] "GET / HTTP/1.1" 302 -
120.76.96.186 - - [02/Aug/2019:21:44:10 +0800] "GET / HTTP/1.1" 302 -
120.76.96.186 - - [02/Aug/2019:21:44:10 +0800] "GET / HTTP/1.1" 302 -
120.76.96.186 - - [02/Aug/2019:21:44:10 +0800] "GET / HTTP/1.1" 302 -
120.76.96.186 - - [02/Aug/2019:21:44:11 +0800] "GET / HTTP/1.1" 302 -
120.76.96.186 - - [02/Aug/2019:21:44:11 +0800] "GET / HTTP/1.1" 302 -
120.76.96.186 - - [02/Aug/2019:21:44:11 +0800] "GET / HTTP/1.1" 302 -
